,userId,trackId,rating,heard
25850,745,85017611,1,1
25851,279,13382403,3,0
25852,279,92373474,4,0
25853,279,10258708,2,0
25854,745,74035232,4,0
25855,279,69501553,1,0
25856,279,1869815,2,0
25857,745,5600091,2,0
25858,745,17217573,1,0
25859,279,76310214,1,0
25860,279,5074544,1,0
25861,279,6250190,1,0
25862,279,8647650,1,0
25863,745,65443904,1,0
25864,279,78278329,1,0
25865,279,15792789,1,0
25866,279,74911301,1,0
25867,279,2159153,3,1
25868,279,69562013,1,0
25869,279,77273513,1,0
25870,745,21838201,2,0
25871,745,69501553,1,0
25872,279,12848552,1,0
25873,279,11331629,1,0
25874,279,60776064,1,0
25875,745,59454851,1,0
25876,279,71539796,1,0
25877,279,53349101,3,0
25878,279,89813133,1,0
25879,279,63514338,1,0
25880,745,69634806,1,0
25881,279,56050751,1,0
25882,279,14201825,1,0
25883,279,70761560,3,0
25884,745,54767811,2,0
25885,745,68071549,1,0
25886,279,7561859,1,0
25887,279,80593378,1,0
25888,279,38095111,1,0
25889,279,4189327,2,1
25890,745,71560165,2,0
25891,279,69818709,1,0
25892,279,76572516,3,0
25893,745,46183361,1,0
25894,279,87926321,1,0
25895,279,76401318,1,0
25896,279,74066212,1,0
25897,279,66755681,1,0
25898,745,14229391,3,0
25899,745,81608188,2,0
25900,745,39874111,3,0
25901,745,90256929,1,0
25902,745,81956284,1,0
25903,745,81434692,2,0
25904,745,68559485,1,0
25905,745,77674537,2,0
25906,745,10659848,1,0
25907,745,70555369,3,1
25908,745,15080702,3,0
25909,745,69292911,2,0
25910,745,90282069,2,0
25911,362,2560749,4,1
25912,745,75286204,2,0
25913,362,71560165,1,0
25914,362,15735462,2,0
25915,745,69180862,3,1
25916,362,70977719,1,0
25917,362,91217118,1,0
25918,362,8647650,2,0
25919,745,56930031,3,0
25920,362,62315343,4,1
25921,362,70744165,1,1
25922,362,78361807,3,1
25923,745,86837991,4,0
25924,362,12697219,1,0
25925,362,75696425,1,0
25926,362,67785320,1,0
25927,362,9566254,1,0
25928,362,33357171,2,1
25929,362,41112091,3,0
25930,362,28495341,1,0
25931,362,1103326,1,0
25932,362,3001334,1,0
25933,362,86451941,2,0
25934,362,76503289,1,1
25935,745,8647650,2,0
25936,745,11602496,1,0
25937,745,78533863,2,0
25938,745,69562013,2,0
25939,745,10287363,2,0
25940,745,69990343,3,0
25941,745,68220174,2,0
25942,745,1364404,2,0
25943,745,4927984,2,0
25944,745,91236046,2,0
25945,745,74042578,2,0
25946,745,75605075,1,0
25947,745,69497946,1,0
25948,745,81539762,1,0
25949,745,63766620,1,0
25950,162,93970958,2,0
25951,745,13749961,2,0
25952,162,65503200,1,0
25953,745,88991703,2,0
25954,745,72996973,1,0
25955,162,5344097,2,0
25956,162,79345729,2,0
25957,745,70625832,3,0
25958,162,89071893,3,0
25959,162,52147611,3,0
25960,745,23527011,2,0
25961,162,67429227,1,0
25962,745,12220450,1,0
25963,162,77158575,1,0
25964,162,18054075,2,0
25965,745,69124664,3,0
25966,745,20595241,3,0
25967,162,79032380,2,0
25968,745,45730161,2,0
25969,745,60886698,1,0
25970,162,8966603,2,0
25971,745,68058194,3,0
25972,162,69634806,2,0
25973,162,8979556,1,0
25974,162,94073932,2,0
25975,162,84582213,1,0
25976,162,75159440,1,0
25977,162,13421009,2,0
25978,162,68220174,1,0
25979,162,80947484,2,0
25980,162,90727095,2,0
25981,162,18018384,2,0
25982,162,96246640,1,0
25983,162,63883063,2,0
25984,162,71764550,1,0
25985,162,70366909,3,0
25986,162,36449671,2,0
25987,162,16347072,3,0
25988,162,69562013,3,0
25989,162,8431767,3,0
25990,162,15447602,2,0
25991,162,89978661,3,0
25992,162,16999015,2,0
25993,162,9420701,3,0
25994,162,76570826,2,0
25995,162,16397274,2,0
25996,162,11521425,1,0
25997,162,936457,1,0
25998,162,76118727,1,0
25999,162,75372277,1,0
26000,162,83671708,3,0
26001,162,65850520,4,1
26002,162,8629910,2,0
26003,162,62188697,3,0
26004,162,12633684,2,0
26005,162,4403979,2,0
26006,162,64322720,2,0
26007,162,15080702,2,0
26008,162,8419426,1,0
26009,162,84768993,2,0
26010,162,61339484,3,0
26011,162,65989449,4,0
26012,162,71142799,3,0
26013,162,33357171,2,0
26014,162,68670357,3,0
26015,162,94636848,3,0
26016,162,56552931,3,0
26017,162,75666691,1,0
26018,162,36012181,2,0
26019,162,11689986,3,0
26020,448,67619943,3,0
26021,448,78368276,2,1
26022,448,75265469,3,0
26023,448,3473230,1,0
26024,448,74951498,1,0
26025,448,74911301,3,1
26026,448,11565079,1,1
26027,448,16201983,1,0
26028,448,70761560,2,1
26029,448,69990343,2,1
26030,448,774905,2,1
26031,448,34321711,2,0
26032,448,83628768,1,0
26033,448,68965877,3,0
26034,448,69292911,3,0
26035,448,70823508,3,0
26036,448,21838201,1,0
26037,448,74710553,3,1
26038,448,81888572,1,1
26039,448,8524489,1,1
26040,448,71358064,2,0
26041,448,79318731,2,1
26042,448,65301357,3,0
26043,448,68710493,1,0
26044,448,89827469,3,1
26045,448,77960617,3,1
26046,448,73933929,2,0
26047,448,60850009,2,0
26048,448,36839571,2,1
26049,448,13070544,4,0
26050,448,70608592,4,1
26051,448,14693816,1,0
26052,448,8818789,3,0
26053,448,71418484,3,0
26054,448,96254942,1,0
26055,448,64460833,4,0
26056,448,13148373,3,0
26057,448,84986265,2,1
26058,448,5999869,1,0
26059,448,72135139,2,1
26060,448,4927984,2,0
26061,448,33456271,1,1
26062,448,15409904,3,0
26063,448,78852759,1,0
26064,448,73363564,2,1
26065,448,65155203,3,1
26066,448,64230569,2,0
26067,448,74770835,1,0
26068,448,67540709,3,1
26069,448,68288613,1,0
26070,448,46219471,2,0
26071,448,43865151,2,1
26072,448,3666919,1,0
26073,448,15735462,1,0
26074,448,2405183,3,1
26075,448,1805436,3,0
26076,448,88365603,3,0
26077,448,75419623,1,0
26078,448,33291631,1,1
26079,448,9088995,1,0
26080,448,4517211,2,1
26081,448,9702723,1,0
26082,448,87360055,2,0
26083,448,38095111,1,0
26084,448,4157260,2,1
26085,448,3275927,2,0
26086,448,69551279,2,0
26087,448,17084042,2,1
26088,448,89414147,1,0
26089,448,11016852,1,1
26090,448,66293468,1,1
26091,448,71655629,2,0
26092,448,41773241,2,0
26093,448,8192953,1,1
26094,448,88304149,3,1
26095,448,54445651,2,0
26096,448,9627370,1,1
26097,448,91091131,3,0
26098,448,71350313,2,0
26099,448,1869815,4,1
26100,448,73626918,3,0
26101,448,69180862,2,1
26102,448,6132153,3,0
26103,448,79535742,1,1
26104,448,16498595,1,0
26105,448,4566336,2,0
26106,448,2323940,3,1
26107,448,14440304,3,0
26108,448,6250190,1,0
26109,448,2159153,2,1
26110,448,11130036,1,1
26111,448,60878713,2,0
26112,448,62945228,1,0
26113,448,41112091,2,0
26114,448,73331759,2,1
26115,448,12985555,2,1
26116,448,7107386,1,0
26117,448,74879737,1,1
26118,448,75666691,2,0
26119,448,62392492,3,0
26120,826,2484112,2,0
26121,826,74863964,2,0
26122,826,2557026,3,1
26123,826,87813009,2,0
26124,826,5375255,2,0
26125,826,65301357,1,0
26126,826,80877874,2,0
26127,826,69990343,1,0
26128,826,75125497,3,0
26129,826,49553651,2,0
26130,826,4096104,3,0
26131,826,26341801,3,0
26132,826,18018384,2,0
26133,826,90543131,3,0
26134,826,86262325,3,0
26135,826,936457,1,0
26136,826,11016852,2,0
26137,612,13014284,1,0
26138,612,64813415,3,0
26139,826,98400694,1,0
26140,826,65117707,2,0
26141,826,72135139,2,0
26142,612,5074544,1,0
26143,612,82550184,1,0
26144,612,87360055,1,0
26145,612,81038580,1,0
26146,612,14012408,1,0
26147,612,77664234,2,0
26148,612,91415418,1,0
26149,612,9214703,1,0
26150,612,75296739,1,0
26151,612,9188742,3,0
26152,612,10466925,1,0
26153,612,75479128,1,0
26154,612,2481288,1,0
26155,612,11640186,1,0
26156,612,91539098,1,0
26157,612,37934501,1,0
26158,612,79962226,1,0
26159,612,70151784,1,0
26160,612,72482166,1,0
26161,612,15148124,2,0
26162,612,52503871,1,0
26163,612,55678111,1,0
26164,612,4403979,1,0
26165,612,75372277,3,0
26166,612,66947315,2,0
26167,612,14201825,1,0
26168,612,21926661,1,0
26169,612,14538246,1,0
26170,612,4096104,1,0
26171,612,67810265,1,0
26172,612,3151015,1,0
26173,612,75943787,1,0
26174,612,78468571,1,0
26175,612,9159424,1,0
26176,612,67540709,1,0
26177,612,87904287,1,0
26178,612,20370431,1,0
26179,612,83063136,2,0
26180,612,56047801,2,1
26181,612,78216243,2,0
26182,612,68325218,1,0
26183,612,62264016,1,0
26184,612,57787651,1,0
26185,612,11856914,1,0
26186,612,99677218,2,0
26187,612,79032380,1,0
26188,612,1364404,1,0
26189,612,74677465,2,0
26190,612,2926402,2,0
26191,612,69043121,1,0
26192,612,82264336,1,0
26193,612,64516028,1,0
26194,612,45730161,1,0
26195,612,11016852,1,0
26196,612,6829354,1,0
26197,612,66302827,1,0
26198,612,71655629,2,0
26199,612,69121790,1,0
26200,612,67839834,1,0
26201,612,6991004,1,0
26202,612,14510923,2,0
26203,612,22299021,1,0
26204,612,68627303,1,0
26205,612,63117347,1,0
26206,612,1926589,1,0
26207,612,81508148,4,1
26208,612,4729155,1,0
26209,612,82925846,1,0
26210,612,12650242,1,0
26211,612,55629131,1,0
26212,612,63730180,1,0
26213,612,71148057,2,0
26214,612,63610804,1,0
26215,612,66295263,2,1
26216,612,75066331,3,1
26217,612,10319874,1,0
26218,362,74215323,3,0
26219,362,74476228,3,0
26220,362,71708675,1,0
26221,362,55007601,1,1
26222,362,73638064,1,0
26223,362,67582502,2,0
26224,362,36839571,1,0
26225,362,10319874,1,0
26226,362,61776943,1,1
26227,362,13070544,3,1
26228,612,65645769,1,0
26229,612,75549879,2,1
26230,612,8426856,1,0
26231,612,5563439,2,0
26232,612,83504220,1,0
26233,612,2261410,1,0
26234,612,69035594,1,0
26235,612,64322720,1,0
26236,612,78446434,1,0
26237,612,13526995,2,1
26238,612,70294292,1,0
26239,612,8192953,1,0
26240,612,74738131,1,0
26241,612,4701067,1,0
26242,612,73549639,3,0
26243,612,90546071,1,0
26244,612,11602496,1,0
26245,612,78852759,1,0
26246,612,67467804,1,0
26247,612,13679251,1,0
26248,266,5564767,2,0
26249,266,23527011,1,0
26250,266,17950794,1,0
26251,266,8198424,2,0
26252,266,2247288,1,0
26253,266,5667620,2,0
26254,266,68254523,1,0
26255,266,91539098,1,0
26256,266,17963617,2,0
26257,266,76503289,1,0
26258,266,4675615,1,0
26259,266,4566336,2,0
26260,266,67758791,2,0
26261,266,64049872,1,0
26262,266,86744433,1,0
26263,266,85324704,1,0
26264,266,89658637,1,0
26265,266,63610804,1,0
26266,266,74831447,1,0
26267,266,63331372,2,0
26268,266,71708675,1,0
26269,266,77244359,1,0
26270,266,5832569,1,0
26271,266,52503871,1,0
26272,266,11421822,1,0
26273,266,16960561,2,0
26274,266,64322720,1,0
26275,266,74879737,1,0
26276,266,13679251,1,0
26277,266,8750746,1,0
26278,266,78543531,1,0
26279,266,4678105,2,0
26280,266,78041957,1,0
26281,266,66268564,2,0
26282,266,56047801,1,0
26283,266,17605922,1,1
26284,266,7925568,1,0
26285,266,75677523,1,0
26286,266,11016852,2,1
26287,266,62530583,1,0
26288,266,65645769,1,0
26289,266,2840362,1,0
26290,266,67346349,1,0
26291,266,39955981,1,0
26292,266,5375255,2,0
26293,266,12734529,1,0
26294,266,11435612,2,0
26295,266,29177071,1,0
26296,266,9391101,1,0
26297,266,82548950,1,0
26298,266,61139071,1,0
26299,266,71148057,1,0
26300,266,88593241,1,0
26301,266,74250587,1,0
26302,266,936457,1,0
26303,266,64126400,1,0
26304,266,70962170,2,0
26305,266,8422045,1,0
26306,266,74625078,1,0
26307,266,75710556,1,0
26308,266,81956284,1,0
26309,266,14150982,1,0
26310,266,2693105,1,0
26311,266,62176636,1,0
26312,266,78405037,2,0
26313,266,66320486,1,0
26314,266,9176639,1,0
26315,266,66761683,1,0
26316,266,63816989,1,0
26317,266,13749961,1,0
26318,266,80492204,1,0
26319,266,71655629,1,0
26320,266,66181073,1,0
26321,266,2287585,1,0
26322,266,73675971,1,0
26323,266,83930047,1,0
26324,266,69551279,1,0
26325,266,2261410,1,0
26326,266,28073371,1,0
26327,266,98400694,1,0
26328,266,59454851,1,0
26329,266,69794865,1,0
26330,266,12650242,1,0
26331,266,18018384,1,0
26332,266,74326190,1,0
26333,266,64962419,1,0
26334,266,4841406,1,0
26335,266,13148373,1,0
26336,266,92373474,1,0
26337,266,86451941,1,0
26338,266,37368811,1,0
26339,266,63117347,2,0
26340,266,78461516,1,0
26341,266,78468571,2,0
26342,266,77279367,1,0
26343,266,75159440,1,0
26344,266,74173803,1,0
26345,266,68734298,1,0
26346,266,9971564,1,0
26347,266,75372277,2,0
26348,133,16053451,3,1
26349,133,78543531,1,0
26350,133,76310214,2,0
26351,133,78158755,1,0
26352,133,10343177,1,0
26353,133,77355543,1,0
26354,133,11051209,1,1
26355,133,78671626,1,0
26356,133,65845323,1,0
26357,133,71647994,1,0
26358,133,6271760,1,0
26359,133,1528629,1,0
26360,133,89623327,3,0
26361,133,18018384,1,0
26362,133,5667620,2,0
26363,133,85017611,3,1
26364,133,14931763,4,1
26365,133,68710493,1,0
26366,133,77014514,3,0
26367,133,89911461,1,0
26368,133,74215323,3,0
26369,133,61256514,1,1
26370,133,68325218,1,0
26371,133,15100914,1,0
26372,133,73814281,4,0
26373,133,78216243,2,0
26374,133,6154428,2,0
26375,133,71350313,3,1
26376,133,4967715,3,0
26377,133,85089986,2,0
26378,133,71655629,1,0
26379,133,14147479,2,1
26380,133,72482166,4,0
26381,133,13085516,1,0
26382,133,2405183,4,1
26383,133,4524232,1,0
26384,133,936457,1,0
26385,133,55954551,2,0
26386,133,12668977,1,0
26387,133,98400694,3,0
26388,133,61582313,3,0
26389,133,71173042,1,0
26390,133,90055837,1,0
26391,133,4156841,1,0
26392,133,12633684,1,0
26393,133,38095111,1,0
26394,133,64169643,1,0
26395,133,63610804,1,0
26396,133,1103326,1,0
26397,133,60850009,2,0
26398,133,2840362,1,0
26399,133,77649073,1,0
26400,133,84039329,2,0
26401,133,32238981,1,0
26402,133,74326190,2,0
26403,133,81899946,1,0
26404,133,12488724,1,0
26405,133,63331372,1,0
26406,133,20595241,1,0
26407,133,61107680,1,0
26408,133,70083584,1,0
26409,133,11331629,3,0
26410,133,90988663,2,0
26411,133,17528473,1,0
26412,133,9779570,1,0
26413,133,3921282,2,0
26414,133,75666691,1,0
26415,133,71615450,1,0
26416,133,90727095,1,0
26417,133,72527358,1,0
26418,133,73246025,3,0
26419,133,78278329,3,0
26420,133,13509734,2,0
26421,133,4841406,2,0
26422,133,77158575,1,0
26423,133,5479603,1,0
26424,133,68068261,1,0
26425,133,80877874,2,0
26426,133,8750746,1,0
26427,133,23724351,1,0
26428,133,8206833,1,0
26429,133,73691383,1,0
26430,133,91236046,4,0
26431,133,11335416,1,0
26432,133,2247288,3,0
26433,133,62742762,2,0
26434,133,75419623,1,0
26435,133,72032570,3,0
26436,133,17963617,3,0
26437,133,67540709,1,0
26438,133,81791220,2,0
26439,133,75575521,1,0
26440,133,72070691,1,0
26441,133,66320486,3,0
26442,133,4432859,1,0
26443,133,74173803,3,0
26444,133,71603224,1,0
26445,133,9331740,3,0
26446,133,1869815,3,0
26447,133,9971564,3,0
26448,833,85884367,3,0
26449,833,4819939,2,0
26450,833,36995311,2,0
26451,833,78074950,3,0
26452,833,63590356,4,0
26453,833,7235600,1,0
26454,833,772894,3,0
26455,833,62329923,4,0
26456,833,85369522,2,0
26457,833,36012181,1,0
26458,833,13123158,2,0
26459,833,7784560,1,0
26460,833,61080156,2,0
26461,833,76218879,4,0
26462,833,6250190,2,0
26463,833,60850009,4,0
26464,833,4343780,4,0
26465,833,14556837,2,0
26466,833,2159153,4,1
26467,833,7444285,1,0
26468,833,69946823,1,0
26469,833,67976638,3,0
26470,833,18752211,2,0
26471,833,76570826,3,0
26472,833,77279367,1,0
26473,833,11521425,3,0
26474,833,12985555,2,0
26475,833,16201983,1,0
26476,833,13679251,3,0
26477,833,87623241,3,1
26478,833,8198424,2,0
26479,833,92169672,1,0
26480,833,72033090,3,0
26481,833,77787512,2,0
26482,833,15792789,3,0
26483,833,75735062,2,0
26484,833,70962170,3,0
26485,833,90714907,3,0
26486,833,66543219,1,0
26487,833,15447602,3,0
26488,833,6862149,2,0
26489,833,8818789,3,0
26490,833,11790246,1,0
26491,833,4841406,3,0
26492,833,8307491,4,0
26493,833,74710553,1,0
26494,833,11856914,3,0
26495,833,5316158,2,0
26496,833,11689986,4,0
26497,833,14147479,1,0
26498,833,70294292,1,0
26499,833,55007601,3,0
26500,833,67758791,2,0
26501,833,28495341,3,0
26502,833,71876015,1,0
26503,833,78446434,2,0
26504,833,10127578,4,1
26505,833,73549639,3,0
26506,833,72787889,2,0
26507,833,72070691,3,0
26508,833,52503871,2,0
26509,833,12126020,2,0
26510,833,78468571,3,0
26511,833,75479128,3,0
26512,833,20595241,3,0
26513,833,80893728,1,0
26514,833,4405502,2,0
26515,833,64516028,2,0
26516,833,23527011,2,0
26517,833,5563439,2,0
26518,833,26388241,3,0
26519,833,86262325,4,0
26520,833,53489001,4,1
26521,833,13176911,2,0
26522,833,17084042,4,1
26523,833,75125497,3,0
26524,833,2970306,1,0
26525,833,54767811,2,0
26526,833,4927984,3,0
26527,833,8458109,2,0
26528,833,3338125,3,0
26529,833,15430061,3,0
26530,833,33291631,4,0
26531,833,78907413,2,0
26532,833,77664234,4,0
26533,833,90256929,1,0
26534,209,89233599,3,0
26535,209,8629910,2,0
26536,209,88593241,3,0
26537,209,72609857,1,0
26538,209,68965877,2,0
26539,209,53489001,2,0
26540,209,68068261,2,0
26541,209,74770835,3,0
26542,209,64460833,2,0
26543,209,75666691,1,0
26544,209,75401504,2,0
26545,209,93970958,3,0
26546,209,2560749,2,0
26547,209,4119245,2,0
26548,209,33456271,1,0
26549,209,84063179,1,0
26550,209,4841406,1,0
26551,209,64230569,3,0
26552,209,74591612,2,0
26553,209,92234118,1,0
26554,209,75696425,1,0
26555,209,76423928,2,0
26556,209,71560165,2,1
26557,209,78171374,2,0
26558,209,2247288,3,0
26559,209,85017611,3,1
26560,209,79297993,2,0
26561,209,11521425,1,0
26562,209,80962504,2,0
26563,209,8524489,1,0
26564,209,74863964,2,0
26565,209,71173042,2,0
26566,209,91940648,2,0
26567,209,60886698,1,0
26568,209,70292437,4,0
26569,209,14556837,2,0
26570,209,3001334,2,0
26571,209,78758277,2,0
26572,209,2410091,2,0
26573,209,49553651,1,0
26574,826,1400070,2,0
26575,826,9702723,2,0
26576,826,1926589,1,0
26577,826,81863242,3,0
26578,826,72609857,3,0
26579,826,66320486,2,0
26580,826,69043121,2,0
26581,826,72875132,2,0
26582,826,15661190,3,0
26583,826,61159458,3,0
26584,826,10524260,1,0
26585,826,6914695,1,0
26586,826,10188258,3,0
26587,826,11331629,1,0
26588,826,18161074,1,0
26589,826,69818709,2,0
26590,826,87123785,3,0
26591,826,77960617,3,1
26592,826,1481358,1,0
26593,826,68734298,1,0
26594,826,78543531,3,0
26595,826,10041539,1,0
26596,826,79775986,2,0
26597,826,75623204,3,0
26598,826,15735462,1,0
26599,826,68254523,1,0
26600,826,2405183,4,1
26601,826,89658637,1,0
26602,826,67467804,2,0
26603,826,13526995,2,0
26604,288,76310214,1,0
26605,288,14150982,1,0
26606,288,17410069,1,0
26607,288,78745107,1,0
26608,288,71647994,1,0
26609,288,70962170,1,0
26610,288,92129718,1,0
26611,288,65991636,1,0
26612,288,65007713,1,0
26613,288,80893728,1,0
26614,288,80492204,1,0
26615,288,5466246,1,0
26616,288,72787889,1,0
26617,288,17489120,1,0
26618,288,6521475,1,0
26619,288,7541920,1,0
26620,288,65838489,1,0
26621,288,70823508,1,0
26622,288,79938348,1,0
26623,288,9391101,1,0
26624,288,60835820,1,0
26625,288,15232718,1,0
26626,288,78160898,1,0
26627,288,74041643,1,0
26628,288,3369711,1,0
26629,288,54445651,1,0
26630,288,65292429,1,0
26631,288,9331740,1,0
26632,288,14556837,1,0
26633,288,84768993,1,0
26634,288,67687597,1,0
26635,288,89216421,1,0
26636,288,78543531,1,0
26637,288,16950738,1,0
26638,288,11331629,1,0
26639,288,67758791,1,0
26640,288,77023726,1,0
26641,288,94436884,1,0
26642,288,86319349,1,0
26643,288,11847569,1,0
26644,288,8206833,1,0
26645,288,7561859,1,0
26646,288,73399731,1,0
26647,288,12123622,1,0
26648,288,2586286,1,0
26649,288,4524232,1,0
26650,288,70366909,1,0
26651,288,84986265,4,1
26652,288,8422045,1,0
26653,288,11689986,1,0
26654,288,74738131,1,0
26655,288,88991703,1,0
26656,288,1674626,1,0
26657,288,75549879,1,0
26658,288,74863964,1,0
26659,288,72070691,1,0
26660,288,78907413,1,0
26661,288,71876015,1,0
26662,288,29177071,1,0
26663,288,16762601,3,0
26664,288,4257083,1,0
26665,288,16995428,1,0
26666,288,17217573,1,0
26667,288,85324704,1,0
26668,288,39874111,1,0
26669,288,28073371,1,0
26670,288,46510391,1,0
26671,288,74911301,1,0
26672,288,91917646,1,0
26673,288,23724351,1,0
26674,288,70405744,1,0
26675,288,6898773,1,0
26676,288,17460500,1,0
26677,288,4927984,1,0
26678,288,78461516,1,0
26679,288,79297993,1,0
26680,288,73933929,1,0
26681,288,4343780,1,0
26682,288,74173803,1,0
26683,288,69562013,1,0
26684,288,4297595,1,0
26685,288,14147479,1,0
26686,288,73390801,1,0
26687,288,63590356,1,0
26688,288,70135318,1,0
26689,288,13685758,1,0
26690,288,63776202,1,0
26691,288,59858331,1,0
26692,288,98400694,1,0
26693,288,75125497,1,0
26694,288,81956284,1,0
26695,288,76068551,4,1
26696,288,14538246,1,0
26697,288,65645769,1,0
26698,288,72759996,1,0
26699,288,14229391,1,0
26700,288,91108501,1,0
26701,288,86744433,1,0
26702,288,65607413,1,0
26703,288,61159458,1,0
26704,804,16748714,1,0
26705,804,66107883,1,0
26706,804,7747321,1,0
26707,804,11602496,1,0
26708,804,772894,1,0
26709,804,7584125,1,0
26710,804,86319349,2,0
26711,804,61805276,1,0
26712,804,69501553,3,0
26713,804,17099088,1,0
26714,804,16999015,1,0
26715,804,78368276,1,0
26716,804,78074950,1,0
26717,804,12734529,1,0
26718,804,62742762,1,0
26719,804,17084042,1,0
26720,804,68267799,1,0
26721,804,73044122,1,0
26722,804,13679251,2,0
26723,305,46219471,1,0
26724,305,64200398,3,0
26725,305,39955981,3,0
26726,305,6862149,3,0
26727,305,15232718,4,0
26728,305,77279367,1,0
26729,305,84986265,4,1
26730,305,16762601,2,0
26731,305,90984519,4,1
26732,305,73044122,2,0
26733,362,73626918,1,0
26734,362,8206833,2,1
26735,362,94914090,2,0
26736,362,85051554,1,1
26737,362,16082575,3,1
26738,362,45790471,1,0
26739,362,14873288,4,0
26740,362,89454833,3,0
26741,362,18167172,2,1
26742,441,92169736,2,0
26743,362,90727095,1,0
26744,441,63883063,2,0
26745,441,83930047,3,0
26746,441,60838240,3,0
26747,362,75401504,2,1
26748,441,64706999,3,1
26749,362,13014284,1,0
26750,441,15430061,2,0
26751,362,82900774,4,1
26752,362,67744137,1,0
26753,441,9100736,1,0
26754,362,73549639,1,1
26755,441,63983298,4,1
26756,362,11331629,3,0
26757,441,87722879,1,0
26758,362,61210275,2,1
26759,362,74951498,1,1
26760,441,65117707,3,0
26761,441,69180862,4,1
26762,441,67619943,2,0
26763,441,3513394,2,0
26764,362,46510391,2,0
26765,441,64422296,3,1
26766,441,64049872,1,0
26767,441,78461516,1,0
26768,362,64200398,3,0
26769,362,65668966,1,1
26770,362,4927984,3,0
26771,441,63676154,1,0
26772,362,63992344,2,0
26773,362,73675971,1,1
26774,441,57787651,2,0
26775,441,14556837,3,0
26776,441,9971564,2,0
26777,362,76372266,2,0
26778,362,14047278,3,0
26779,441,65645769,1,0
26780,441,64516028,3,1
26781,362,4343780,4,1
26782,362,90714907,1,0
26783,441,70045109,3,0
26784,441,4189327,2,1
26785,362,68788868,3,1
26786,441,63720689,2,0
26787,362,33456271,2,0
26788,441,87954089,2,0
26789,441,56047801,3,1
26790,362,72783014,2,0
26791,441,89850847,3,1
26792,362,7524272,1,1
26793,441,8247183,3,1
26794,362,6250190,1,0
26795,441,891436,2,0
26796,362,2995148,2,0
26797,441,7761148,2,1
26798,362,71647994,4,0
26799,441,76401318,2,0
26800,362,36012181,1,0
26801,362,30692001,1,0
26802,441,78595139,1,0
26803,362,78758277,2,1
26804,441,76372266,3,1
26805,441,23172981,1,0
26806,441,86483013,3,1
26807,441,74831447,1,0
26808,362,15864476,2,1
26809,441,72461447,2,0
26810,441,9088995,1,0
26811,362,78543531,1,0
26812,441,72527358,4,1
26813,362,16999015,3,1
26814,362,65391788,4,0
26815,362,68780748,3,0
26816,362,62264016,1,0
26817,362,6154428,3,0
26818,362,74710553,2,0
26819,362,75666691,1,1
26820,49,65018773,2,0
26821,49,88593241,2,0
26822,49,3666919,3,1
26823,49,64962419,1,0
26824,49,87813009,1,0
26825,49,13280907,2,0
26826,49,36449671,1,0
26827,49,34575991,2,0
26828,49,91091131,2,0
26829,49,11856914,1,0
26830,49,11517123,3,0
26831,49,14150982,2,0
26832,49,5384567,3,0
26833,49,5563439,3,0
26834,49,2957577,1,0
26835,49,90282069,2,0
26836,49,13526995,2,1
26837,49,69501553,1,0
26838,49,67540709,3,1
26839,162,16162722,1,0
26840,162,73009950,2,0
26841,162,7761148,1,0
26842,162,85051554,1,0
26843,162,73561246,2,0
26844,162,61220152,2,0
26845,162,17964785,1,0
26846,162,78530149,3,0
26847,162,64230569,3,0
26848,162,72541825,3,0
26849,162,4096104,3,0
26850,162,67744137,1,0
26851,162,81234030,4,1
26852,162,65290774,3,0
26853,162,71752391,3,0
26854,162,9100736,3,0
26855,162,75677523,2,0
26856,162,3921282,3,0
26857,162,89850847,1,0
26858,162,14827425,3,0
26859,162,73691383,1,0
26860,162,15232718,3,1
26861,162,32238981,2,0
26862,162,8883995,3,0
26863,162,4432859,2,0
26864,162,78650008,2,0
26865,162,91108501,4,0
26866,162,66237014,2,0
26867,162,77664234,3,0
26868,162,16053451,4,1
26869,162,82973838,2,0
26870,162,85540098,1,0
26871,162,82550184,2,0
26872,162,2247288,2,0
26873,162,3464299,1,0
26874,162,70555369,3,1
26875,162,2995148,2,0
26876,162,71579567,3,1
26877,162,23724351,3,0
26878,653,74863964,1,0
26879,653,6081186,2,0
26880,653,12220488,1,0
26881,653,91236046,3,0
26882,653,8348762,3,0
26883,653,94436884,2,0
26884,653,62329923,2,0
26885,653,73854012,3,1
26886,653,62392492,1,0
26887,653,76503289,1,0
26888,645,5147891,2,0
26889,645,23527011,1,0
26890,645,58484831,2,0
26891,645,90546071,1,0
26892,645,52503871,1,0
26893,645,8855569,3,0
26894,645,67199484,3,0
26895,645,71876015,3,0
26896,645,73378305,3,0
26897,645,60878713,1,0
26898,645,78580184,3,0
26899,645,75623204,2,0
26900,645,2247288,3,0
26901,645,3473230,1,0
26902,645,20590281,3,1
26903,645,75131988,1,0
26904,645,80877874,3,0
26905,645,66985565,3,1
26906,645,13014284,1,0
26907,645,64699288,2,0
26908,645,69634806,1,0
26909,645,11102580,3,0
26910,645,70625832,3,0
26911,645,15735462,1,0
26912,645,5600091,3,1
26913,645,67758791,1,0
26914,645,74330740,1,0
26915,645,91091131,1,0
26916,388,61220152,1,0
26917,388,5466246,3,0
26918,388,92169672,2,0
26919,388,72269660,3,0
26920,388,78278329,3,0
26921,388,76993066,1,0
26922,388,73205697,2,0
26923,388,15792789,2,0
26924,388,3164755,1,0
26925,388,90256929,3,0
